2.740000000000000000e+02,inf
2.750000000000000000e+02,inf
2.760000000000000000e+02,inf
2.770000000000000000e+02,inf
2.780000000000000000e+02,inf
2.790000000000000000e+02,inf
2.800000000000000000e+02,inf
2.810000000000000000e+02,inf
2.820000000000000000e+02,inf
2.830000000000000000e+02,inf
2.840000000000000000e+02,inf
2.850000000000000000e+02,inf
2.860000000000000000e+02,inf
2.870000000000000000e+02,inf
2.880000000000000000e+02,inf
2.890000000000000000e+02,inf
2.900000000000000000e+02,inf
2.910000000000000000e+02,inf
2.920000000000000000e+02,inf
2.930000000000000000e+02,inf
2.940000000000000000e+02,inf
2.950000000000000000e+02,inf
2.960000000000000000e+02,inf
2.970000000000000000e+02,inf
2.980000000000000000e+02,inf
2.990000000000000000e+02,inf
3.000000000000000000e+02,inf
3.010000000000000000e+02,inf
3.020000000000000000e+02,inf
3.030000000000000000e+02,inf
3.040000000000000000e+02,inf
3.050000000000000000e+02,inf
3.060000000000000000e+02,inf
3.070000000000000000e+02,inf
3.080000000000000000e+02,inf
3.090000000000000000e+02,inf
3.100000000000000000e+02,inf
3.110000000000000000e+02,inf
3.120000000000000000e+02,inf
3.130000000000000000e+02,inf
3.140000000000000000e+02,inf
3.150000000000000000e+02,inf
3.160000000000000000e+02,inf
3.170000000000000000e+02,inf
3.180000000000000000e+02,inf
3.190000000000000000e+02,inf
3.200000000000000000e+02,inf
3.210000000000000000e+02,inf
3.220000000000000000e+02,inf
3.230000000000000000e+02,inf
3.240000000000000000e+02,inf
3.250000000000000000e+02,inf
3.260000000000000000e+02,inf
3.270000000000000000e+02,inf
3.280000000000000000e+02,inf
3.290000000000000000e+02,inf
3.300000000000000000e+02,inf
3.310000000000000000e+02,inf
3.320000000000000000e+02,inf
3.330000000000000000e+02,inf
3.340000000000000000e+02,inf
3.350000000000000000e+02,inf
3.360000000000000000e+02,inf
3.370000000000000000e+02,inf
3.380000000000000000e+02,inf
3.390000000000000000e+02,inf
3.400000000000000000e+02,inf
3.410000000000000000e+02,inf
3.420000000000000000e+02,inf
3.430000000000000000e+02,inf
3.440000000000000000e+02,inf
3.450000000000000000e+02,inf
3.460000000000000000e+02,inf
3.470000000000000000e+02,inf
3.480000000000000000e+02,inf
3.490000000000000000e+02,inf
3.500000000000000000e+02,inf
3.510000000000000000e+02,inf
3.520000000000000000e+02,inf
3.530000000000000000e+02,inf
3.540000000000000000e+02,inf
3.550000000000000000e+02,inf
3.560000000000000000e+02,inf
3.570000000000000000e+02,inf
3.580000000000000000e+02,inf
3.590000000000000000e+02,inf
3.600000000000000000e+02,inf
3.610000000000000000e+02,inf
3.620000000000000000e+02,inf
3.630000000000000000e+02,inf
3.640000000000000000e+02,inf
3.650000000000000000e+02,inf
3.660000000000000000e+02,inf
3.670000000000000000e+02,inf
3.680000000000000000e+02,inf
3.690000000000000000e+02,inf
3.700000000000000000e+02,inf
3.710000000000000000e+02,inf
3.720000000000000000e+02,inf
3.730000000000000000e+02,inf
3.740000000000000000e+02,inf
3.750000000000000000e+02,inf
3.760000000000000000e+02,inf
3.770000000000000000e+02,inf
3.780000000000000000e+02,inf
3.790000000000000000e+02,inf
3.800000000000000000e+02,inf
3.810000000000000000e+02,inf
3.820000000000000000e+02,inf
3.830000000000000000e+02,inf
3.840000000000000000e+02,inf
3.850000000000000000e+02,inf
3.860000000000000000e+02,inf
3.870000000000000000e+02,inf
3.880000000000000000e+02,inf
3.890000000000000000e+02,inf
3.900000000000000000e+02,inf
3.910000000000000000e+02,inf
3.920000000000000000e+02,inf
3.930000000000000000e+02,inf
3.940000000000000000e+02,inf
3.950000000000000000e+02,inf
3.960000000000000000e+02,inf
3.970000000000000000e+02,inf
3.980000000000000000e+02,inf
3.990000000000000000e+02,inf
4.000000000000000000e+02,inf
4.010000000000000000e+02,inf
4.020000000000000000e+02,inf
4.030000000000000000e+02,inf
4.040000000000000000e+02,inf
4.050000000000000000e+02,inf
4.060000000000000000e+02,inf
4.070000000000000000e+02,inf
4.080000000000000000e+02,inf
4.090000000000000000e+02,inf
4.100000000000000000e+02,inf
4.110000000000000000e+02,inf
4.120000000000000000e+02,inf
4.130000000000000000e+02,inf
4.140000000000000000e+02,inf
4.150000000000000000e+02,inf
4.160000000000000000e+02,inf
4.170000000000000000e+02,inf
4.180000000000000000e+02,inf
4.190000000000000000e+02,inf
4.200000000000000000e+02,inf
4.210000000000000000e+02,inf
4.220000000000000000e+02,inf
4.230000000000000000e+02,inf
4.240000000000000000e+02,inf
4.250000000000000000e+02,inf
4.260000000000000000e+02,inf
4.270000000000000000e+02,inf
4.280000000000000000e+02,inf
4.290000000000000000e+02,inf
4.300000000000000000e+02,inf
4.310000000000000000e+02,inf
4.320000000000000000e+02,inf
4.330000000000000000e+02,inf
4.340000000000000000e+02,inf
4.350000000000000000e+02,inf
4.360000000000000000e+02,inf
4.370000000000000000e+02,inf
4.380000000000000000e+02,inf
4.390000000000000000e+02,inf
4.400000000000000000e+02,inf
4.410000000000000000e+02,inf
4.420000000000000000e+02,inf
4.430000000000000000e+02,inf
4.440000000000000000e+02,inf
4.450000000000000000e+02,inf
4.460000000000000000e+02,inf
4.470000000000000000e+02,inf
4.480000000000000000e+02,inf
4.490000000000000000e+02,inf
4.500000000000000000e+02,inf
4.510000000000000000e+02,inf
4.520000000000000000e+02,inf
4.530000000000000000e+02,inf
4.540000000000000000e+02,inf
4.550000000000000000e+02,inf
4.560000000000000000e+02,inf
4.570000000000000000e+02,inf
4.580000000000000000e+02,inf
4.590000000000000000e+02,inf
4.600000000000000000e+02,inf
4.610000000000000000e+02,inf
4.620000000000000000e+02,inf
4.630000000000000000e+02,inf
4.640000000000000000e+02,inf
4.650000000000000000e+02,inf
4.660000000000000000e+02,inf
4.670000000000000000e+02,inf
4.680000000000000000e+02,inf
4.690000000000000000e+02,inf
4.700000000000000000e+02,inf
4.710000000000000000e+02,inf
4.720000000000000000e+02,inf
4.730000000000000000e+02,inf
4.740000000000000000e+02,inf
4.750000000000000000e+02,inf
4.760000000000000000e+02,inf
4.770000000000000000e+02,inf
4.780000000000000000e+02,inf
4.790000000000000000e+02,inf
4.800000000000000000e+02,inf
4.810000000000000000e+02,inf
4.820000000000000000e+02,inf
4.830000000000000000e+02,inf
4.840000000000000000e+02,inf
4.850000000000000000e+02,inf
4.860000000000000000e+02,inf
4.870000000000000000e+02,inf
4.880000000000000000e+02,inf
4.890000000000000000e+02,inf
4.900000000000000000e+02,inf
4.910000000000000000e+02,inf
4.920000000000000000e+02,inf
4.930000000000000000e+02,inf
4.940000000000000000e+02,inf
4.950000000000000000e+02,inf
4.960000000000000000e+02,inf
4.970000000000000000e+02,inf
4.980000000000000000e+02,inf
4.990000000000000000e+02,inf
5.000000000000000000e+02,inf
5.010000000000000000e+02,inf
5.020000000000000000e+02,inf
5.030000000000000000e+02,inf
5.040000000000000000e+02,inf
5.050000000000000000e+02,inf
5.060000000000000000e+02,inf
5.070000000000000000e+02,inf
5.080000000000000000e+02,inf
5.090000000000000000e+02,inf
5.100000000000000000e+02,inf
5.110000000000000000e+02,inf
5.120000000000000000e+02,inf
5.130000000000000000e+02,inf
5.140000000000000000e+02,inf
5.150000000000000000e+02,inf
5.160000000000000000e+02,inf
5.170000000000000000e+02,inf
5.180000000000000000e+02,inf
5.190000000000000000e+02,inf
5.200000000000000000e+02,inf
5.210000000000000000e+02,inf
5.220000000000000000e+02,inf
5.230000000000000000e+02,inf
5.240000000000000000e+02,inf
5.250000000000000000e+02,inf
5.260000000000000000e+02,inf
5.270000000000000000e+02,inf
5.280000000000000000e+02,inf
5.290000000000000000e+02,inf
5.300000000000000000e+02,inf
5.310000000000000000e+02,inf
5.320000000000000000e+02,inf
5.330000000000000000e+02,inf
5.340000000000000000e+02,inf
5.350000000000000000e+02,nan
5.360000000000000000e+02,nan
5.370000000000000000e+02,nan
5.380000000000000000e+02,nan
5.390000000000000000e+02,nan
5.400000000000000000e+02,nan
5.410000000000000000e+02,nan
5.420000000000000000e+02,nan
5.430000000000000000e+02,nan
5.440000000000000000e+02,nan
5.450000000000000000e+02,nan
5.460000000000000000e+02,nan
5.470000000000000000e+02,nan
5.480000000000000000e+02,nan
5.490000000000000000e+02,nan
5.500000000000000000e+02,nan
5.510000000000000000e+02,nan
5.520000000000000000e+02,nan
5.530000000000000000e+02,nan
5.540000000000000000e+02,nan
5.550000000000000000e+02,nan
5.560000000000000000e+02,nan
5.570000000000000000e+02,nan
5.580000000000000000e+02,nan
5.590000000000000000e+02,nan
5.600000000000000000e+02,nan
5.610000000000000000e+02,nan
5.620000000000000000e+02,nan
5.630000000000000000e+02,nan
5.640000000000000000e+02,nan
5.650000000000000000e+02,nan
5.660000000000000000e+02,nan
5.670000000000000000e+02,nan
5.680000000000000000e+02,nan
5.690000000000000000e+02,nan
5.700000000000000000e+02,nan
5.710000000000000000e+02,nan
5.720000000000000000e+02,nan
5.730000000000000000e+02,nan
5.740000000000000000e+02,nan
5.750000000000000000e+02,nan
5.760000000000000000e+02,nan
5.770000000000000000e+02,nan
5.780000000000000000e+02,nan
5.790000000000000000e+02,nan
5.800000000000000000e+02,nan
5.810000000000000000e+02,nan
5.820000000000000000e+02,nan
5.830000000000000000e+02,nan
5.840000000000000000e+02,nan
5.850000000000000000e+02,nan
5.860000000000000000e+02,nan
5.870000000000000000e+02,nan
5.880000000000000000e+02,nan
5.890000000000000000e+02,nan
5.900000000000000000e+02,nan
5.910000000000000000e+02,nan
5.920000000000000000e+02,nan
5.930000000000000000e+02,nan
5.940000000000000000e+02,nan
5.950000000000000000e+02,nan
5.960000000000000000e+02,nan
5.970000000000000000e+02,nan
5.980000000000000000e+02,nan
5.990000000000000000e+02,nan
6.000000000000000000e+02,nan
6.010000000000000000e+02,nan
6.020000000000000000e+02,nan
6.030000000000000000e+02,nan
6.040000000000000000e+02,nan
6.050000000000000000e+02,nan
6.060000000000000000e+02,nan
6.070000000000000000e+02,nan
6.080000000000000000e+02,nan
6.090000000000000000e+02,nan
6.100000000000000000e+02,nan
6.110000000000000000e+02,nan
6.120000000000000000e+02,nan
6.130000000000000000e+02,nan
6.140000000000000000e+02,nan
6.150000000000000000e+02,nan
6.160000000000000000e+02,nan
6.170000000000000000e+02,nan
6.180000000000000000e+02,nan
6.190000000000000000e+02,nan
6.200000000000000000e+02,nan
6.210000000000000000e+02,nan
6.220000000000000000e+02,nan
6.230000000000000000e+02,nan
6.240000000000000000e+02,nan
6.250000000000000000e+02,nan
6.260000000000000000e+02,nan
6.270000000000000000e+02,nan
6.280000000000000000e+02,nan
6.290000000000000000e+02,nan
6.300000000000000000e+02,nan
6.310000000000000000e+02,nan
6.320000000000000000e+02,nan
6.330000000000000000e+02,nan
6.340000000000000000e+02,nan
6.350000000000000000e+02,nan
6.360000000000000000e+02,nan
6.370000000000000000e+02,nan
6.380000000000000000e+02,nan
6.390000000000000000e+02,nan
6.400000000000000000e+02,nan
6.410000000000000000e+02,nan
6.420000000000000000e+02,nan
6.430000000000000000e+02,nan
6.440000000000000000e+02,nan
6.450000000000000000e+02,nan
6.460000000000000000e+02,nan
6.470000000000000000e+02,nan
6.480000000000000000e+02,nan
6.490000000000000000e+02,nan
6.500000000000000000e+02,nan
6.510000000000000000e+02,nan
6.520000000000000000e+02,nan
6.530000000000000000e+02,nan
6.540000000000000000e+02,nan
6.550000000000000000e+02,nan
6.560000000000000000e+02,nan
6.570000000000000000e+02,nan
6.580000000000000000e+02,nan
6.590000000000000000e+02,nan
6.600000000000000000e+02,nan
6.610000000000000000e+02,nan
6.620000000000000000e+02,nan
6.630000000000000000e+02,nan
6.640000000000000000e+02,nan
6.650000000000000000e+02,nan
6.660000000000000000e+02,nan
6.670000000000000000e+02,nan
6.680000000000000000e+02,nan
6.690000000000000000e+02,nan
6.700000000000000000e+02,nan
6.710000000000000000e+02,nan
6.720000000000000000e+02,nan
6.730000000000000000e+02,nan
6.740000000000000000e+02,nan
6.750000000000000000e+02,nan
6.760000000000000000e+02,nan
6.770000000000000000e+02,nan
6.780000000000000000e+02,nan
6.790000000000000000e+02,nan
6.800000000000000000e+02,nan
6.810000000000000000e+02,nan
6.820000000000000000e+02,nan
6.830000000000000000e+02,nan
6.840000000000000000e+02,nan
6.850000000000000000e+02,nan
6.860000000000000000e+02,nan
6.870000000000000000e+02,nan
6.880000000000000000e+02,nan
6.890000000000000000e+02,nan
6.900000000000000000e+02,nan
6.910000000000000000e+02,nan
6.920000000000000000e+02,nan
6.930000000000000000e+02,nan
6.940000000000000000e+02,nan
6.950000000000000000e+02,nan
6.960000000000000000e+02,nan
6.970000000000000000e+02,nan
6.980000000000000000e+02,nan
6.990000000000000000e+02,nan
7.000000000000000000e+02,nan
7.010000000000000000e+02,nan
7.020000000000000000e+02,nan
7.030000000000000000e+02,nan
7.040000000000000000e+02,nan
7.050000000000000000e+02,nan
7.060000000000000000e+02,nan
7.070000000000000000e+02,nan
7.080000000000000000e+02,nan
7.090000000000000000e+02,nan
7.100000000000000000e+02,nan
7.110000000000000000e+02,nan
7.120000000000000000e+02,nan
7.130000000000000000e+02,nan
7.140000000000000000e+02,nan
7.150000000000000000e+02,nan
7.160000000000000000e+02,nan
7.170000000000000000e+02,nan
7.180000000000000000e+02,nan
7.190000000000000000e+02,nan
7.200000000000000000e+02,nan
7.210000000000000000e+02,nan
7.220000000000000000e+02,nan
7.230000000000000000e+02,nan
7.240000000000000000e+02,nan
7.250000000000000000e+02,nan
7.260000000000000000e+02,nan
7.270000000000000000e+02,nan
7.280000000000000000e+02,nan
7.290000000000000000e+02,nan
7.300000000000000000e+02,nan
7.310000000000000000e+02,nan
7.320000000000000000e+02,nan
7.330000000000000000e+02,nan
7.340000000000000000e+02,nan
7.350000000000000000e+02,nan
7.360000000000000000e+02,nan
7.370000000000000000e+02,nan
7.380000000000000000e+02,nan
7.390000000000000000e+02,nan
7.400000000000000000e+02,nan
7.410000000000000000e+02,nan
7.420000000000000000e+02,nan
7.430000000000000000e+02,nan
7.440000000000000000e+02,nan
7.450000000000000000e+02,nan
7.460000000000000000e+02,nan
7.470000000000000000e+02,nan
7.480000000000000000e+02,nan
7.490000000000000000e+02,nan
7.500000000000000000e+02,nan
7.510000000000000000e+02,nan
7.520000000000000000e+02,nan
7.530000000000000000e+02,nan
7.540000000000000000e+02,nan
7.550000000000000000e+02,nan
7.560000000000000000e+02,nan
7.570000000000000000e+02,nan
7.580000000000000000e+02,nan
7.590000000000000000e+02,nan
7.600000000000000000e+02,nan
7.610000000000000000e+02,nan
7.620000000000000000e+02,nan
7.630000000000000000e+02,nan
7.640000000000000000e+02,nan
7.650000000000000000e+02,nan
7.660000000000000000e+02,nan
7.670000000000000000e+02,nan
7.680000000000000000e+02,nan
7.690000000000000000e+02,nan
7.700000000000000000e+02,nan
7.710000000000000000e+02,nan
7.720000000000000000e+02,nan
7.730000000000000000e+02,nan
7.740000000000000000e+02,nan
7.750000000000000000e+02,nan
